instance,objective,configuration,retail_y_coefficient,retail_v_coefficient,rolled_leftover_coefficient,period,period_number,coil_id,processed,used,coil_width,coil_weight,coil_ton_value,used_length,strip_count,strip_produced_weight,strip_leftover_weight,strip_retail_weight,strip_scrap_weight,strip_loss_weight,lateral_leftover_weight,lateral_leftover_retail_weight,lateral_leftover_scrap_weight,edge_trim_weight,rolled_leftover_weight,rolled_leftover_width,rolled_leftover_length,processed_scrap_weight
bf_qcv_045,new_coils_value,default,,,,period_3,3,32,0,1,1200.0,8255.11,4819.73,1942.47,2,8139.29,1.56,0.0,1.56,4.19,41.28,0.0,41.28,68.79,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_3,3,48,0,1,1200.0,7701.29,4819.73,1812.15,2,7594.41,0.0,0.0,0.0,4.19,38.51,0.0,38.51,64.18,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_3,3,66,0,1,1200.0,7909.62,4819.73,1861.17,2,7799.97,0.0,0.0,0.0,4.19,39.55,0.0,39.55,65.91,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_3,3,7,0,1,1200.0,8064.92,4819.73,1897.72,2,7953.19,0.0,0.0,0.0,4.19,40.32,0.0,40.32,67.21,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_3,3,70,0,1,1200.0,6515.67,4819.73,1533.17,2,6424.6,0.0,0.0,0.0,4.19,32.58,0.0,32.58,54.3,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_3,3,72,0,1,1200.0,8036.24,4819.73,1890.97,2,7924.9,0.0,0.0,0.0,4.19,40.18,0.0,40.18,66.97,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_3,3,74,0,1,1200.0,8054.77,4819.73,1895.33,2,7930.48,12.7,0.0,12.7,4.19,40.27,0.0,40.27,67.12,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_3,3,83,0,1,1200.0,7994.35,4819.73,1881.11,2,7883.57,0.0,0.0,0.0,4.19,39.97,0.0,39.97,66.62,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,114,0,1,1000.0,9764.95,5288.27,2757.29,2,9117.16,0.0,0.0,0.0,3.31,546.84,0.0,546.84,97.65,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,117,0,1,1000.0,7807.8,5288.27,2204.66,2,7710.61,0.0,0.0,0.0,3.5,15.62,0.0,15.62,78.08,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,123,0,1,1000.0,8934.09,5288.27,2522.69,2,8582.26,0.0,0.0,0.0,3.4,259.09,0.0,259.09,89.34,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,126,0,1,1000.0,9551.22,5288.27,2696.94,2,8917.53,0.0,0.0,0.0,3.31,534.87,0.0,534.87,95.51,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,139,0,1,1000.0,8472.39,5288.27,2392.32,2,8367.22,0.0,0.0,0.0,3.5,16.94,0.0,16.94,84.72,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,142,0,1,1000.0,8859.15,5288.27,2501.52,2,8271.14,0.0,0.0,0.0,3.31,496.11,0.0,496.11,88.59,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,162,0,1,1000.0,8451.68,5288.27,2386.47,2,8341.42,5.34,0.0,5.34,3.5,16.9,0.0,16.9,84.52,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,163,0,1,1000.0,8742.76,5288.27,2468.66,2,8634.35,0.0,0.0,0.0,3.5,17.49,0.0,17.49,87.43,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,164,0,1,1000.0,7192.0,5288.27,2030.78,2,6694.71,19.31,19.31,0.0,3.31,402.75,0.0,402.75,71.92,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,168,0,1,880.0,8196.89,5302.87,2630.14,2,8091.35,0.0,0.0,0.0,3.08,9.31,0.0,9.31,93.15,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,178,0,1,880.0,7891.48,5302.87,2532.14,2,7789.15,0.61,0.0,0.61,3.08,8.97,0.0,8.97,89.68,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,190,0,1,880.0,5846.27,5302.87,1875.9,2,5770.11,0.0,0.0,0.0,3.08,6.64,0.0,6.64,66.43,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,192,0,1,880.0,7480.06,5302.87,2400.13,2,7357.99,0.0,0.0,0.0,3.07,34.0,0.0,34.0,85.0,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,211,0,1,880.0,7672.4,5302.87,2461.85,2,7547.27,0.0,0.0,0.0,3.07,34.87,0.0,34.87,87.19,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,214,0,1,880.0,6672.78,5302.87,2141.1,2,6586.29,0.0,0.0,0.0,3.08,7.58,0.0,7.58,75.83,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,215,0,1,880.0,7412.93,5302.87,2378.59,2,7317.19,0.0,0.0,0.0,3.08,8.42,0.0,8.42,84.24,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,220,0,1,880.0,8484.8,5302.87,2722.52,2,8375.66,0.0,0.0,0.0,3.08,9.64,0.0,9.64,96.42,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,225,0,1,880.0,7640.29,5302.87,2451.55,2,7510.69,4.99,0.0,4.99,3.07,34.73,0.0,34.73,86.82,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,234,0,1,880.0,8367.18,5302.87,2684.78,2,8251.85,7.67,0.0,7.67,3.08,9.51,0.0,9.51,95.08,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,248,0,1,880.0,8106.4,5302.87,2601.11,2,7994.33,7.67,0.0,7.67,3.08,9.21,0.0,9.21,92.12,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,252,0,1,880.0,8352.17,5302.87,2679.97,2,8237.02,7.67,0.0,7.67,3.08,9.49,0.0,9.49,94.91,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,253,0,1,880.0,7601.37,5302.87,2439.06,2,7469.7,7.67,0.0,7.67,3.07,34.55,0.0,34.55,86.38,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,254,0,1,880.0,5843.15,5302.87,1874.9,2,5747.12,0.0,0.0,0.0,3.07,26.56,0.0,26.56,66.4,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,32,0,1,1200.0,8255.11,4819.73,1942.47,2,8140.85,0.0,0.0,0.0,4.19,41.28,0.0,41.28,68.79,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,35,0,1,1200.0,7537.9,4819.73,1773.71,2,7433.2,0.0,0.0,0.0,4.19,37.69,0.0,37.69,62.82,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,4,0,1,1200.0,8025.79,4819.73,1888.51,2,7914.59,0.0,0.0,0.0,4.19,40.13,0.0,40.13,66.88,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,68,0,1,1200.0,7663.96,4819.73,1803.37,2,7557.51,0.07,0.0,0.07,4.19,38.32,0.0,38.32,63.87,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,72,0,1,1200.0,8036.24,4819.73,1890.97,2,7924.9,0.0,0.0,0.0,4.19,40.18,0.0,40.18,66.97,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,74,0,1,1200.0,8054.77,4819.73,1895.33,2,7943.18,0.0,0.0,0.0,4.19,40.27,0.0,40.27,67.12,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_4,4,75,0,1,1200.0,5140.35,4819.73,1209.55,2,5067.62,0.0,0.0,0.0,4.19,25.7,0.0,25.7,42.84,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,114,0,1,1000.0,9764.95,5288.27,2757.29,2,9644.27,0.0,0.0,0.0,3.5,19.53,0.0,19.53,97.65,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,119,0,1,1000.0,8730.4,5288.27,2465.17,2,8622.14,0.0,0.0,0.0,3.5,17.46,0.0,17.46,87.3,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,123,0,1,1000.0,8934.09,5288.27,2522.69,2,8582.26,0.0,0.0,0.0,3.4,259.09,0.0,259.09,89.34,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,124,0,1,1000.0,6736.65,5288.27,1902.2,2,6288.72,0.0,0.0,0.0,3.31,377.25,0.0,377.25,67.37,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,126,0,1,1000.0,9551.22,5288.27,2696.94,2,8917.53,0.0,0.0,0.0,3.31,534.87,0.0,534.87,95.51,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,134,0,1,1000.0,8206.06,5288.27,2317.11,2,7882.62,0.0,0.0,0.0,3.4,237.98,0.0,237.98,82.06,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,136,0,1,1000.0,9049.37,5288.27,2555.24,2,8448.8,0.0,0.0,0.0,3.31,506.76,0.0,506.76,90.49,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,145,0,1,1000.0,8038.62,5288.27,2269.83,2,7938.66,0.0,0.0,0.0,3.5,16.08,0.0,16.08,80.39,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,157,0,1,1000.0,9296.83,5288.27,2625.11,2,8923.83,7.02,0.0,7.02,3.4,269.61,0.0,269.61,92.97,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,163,0,1,1000.0,8742.76,5288.27,2468.66,2,8398.39,0.0,0.0,0.0,3.4,253.54,0.0,253.54,87.43,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,168,0,1,880.0,8196.89,5302.87,2630.14,2,8091.35,0.0,0.0,0.0,3.08,9.31,0.0,9.31,93.15,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,170,0,1,880.0,6370.68,5302.87,2044.16,2,6287.97,0.0,0.0,0.0,3.08,7.24,0.0,7.24,72.39,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,176,0,1,880.0,7459.93,5302.87,2393.67,2,7363.6,0.0,0.0,0.0,3.08,8.48,0.0,8.48,84.77,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,177,0,1,880.0,6898.96,5302.87,2213.67,2,6786.14,0.0,0.0,0.0,3.07,31.36,0.0,31.36,78.4,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,178,0,1,880.0,7891.48,5302.87,2532.14,2,7762.87,0.0,0.0,0.0,3.07,35.87,0.0,35.87,89.68,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,181,0,1,880.0,7321.08,5302.87,2349.12,2,7201.54,0.0,0.0,0.0,3.07,33.28,0.0,33.28,83.19,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,186,0,1,880.0,7381.95,5302.87,2368.65,2,7261.44,0.0,0.0,0.0,3.07,33.55,0.0,33.55,83.89,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,192,0,1,880.0,7480.06,5302.87,2400.13,2,7383.48,0.0,0.0,0.0,3.08,8.5,0.0,8.5,85.0,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,203,0,1,880.0,7636.22,5302.87,2450.24,2,7511.67,0.0,0.0,0.0,3.07,34.71,0.0,34.71,86.78,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,204,0,1,880.0,7616.07,5302.87,2443.77,2,7491.84,0.0,0.0,0.0,3.07,34.62,0.0,34.62,86.55,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,208,0,1,880.0,7244.0,5302.87,2324.39,2,7150.37,0.0,0.0,0.0,3.08,8.23,0.0,8.23,82.32,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,21,0,1,1200.0,7985.82,4819.73,1879.1,2,7875.15,0.0,0.0,0.0,4.19,39.93,0.0,39.93,66.55,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,212,0,1,880.0,7547.31,5302.87,2421.71,2,7449.89,0.0,0.0,0.0,3.08,8.58,0.0,8.58,85.76,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,213,0,1,880.0,7338.81,5302.87,2354.81,2,7244.0,0.0,0.0,0.0,3.08,8.34,0.0,8.34,83.4,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,215,0,1,880.0,7412.93,5302.87,2378.59,2,7291.93,0.0,0.0,0.0,3.07,33.7,0.0,33.7,84.24,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,216,0,1,880.0,6357.52,5302.87,2039.94,2,6274.97,0.0,0.0,0.0,3.08,7.22,0.0,7.22,72.24,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,225,0,1,880.0,7640.29,5302.87,2451.55,2,7541.71,0.0,0.0,0.0,3.08,8.68,0.0,8.68,86.82,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,229,0,1,880.0,7358.24,5302.87,2361.04,2,7238.11,0.0,0.0,0.0,3.07,33.45,0.0,33.45,83.62,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,230,0,1,880.0,6386.78,5302.87,2049.33,2,6303.87,0.0,0.0,0.0,3.08,7.26,0.0,7.26,72.58,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,239,0,1,880.0,7477.33,5302.87,2399.26,2,7355.08,0.23,0.0,0.23,3.07,33.99,0.0,33.99,84.97,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,243,0,1,880.0,7486.51,5302.87,2402.2,2,7389.85,0.0,0.0,0.0,3.08,8.51,0.0,8.51,85.07,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,248,0,1,880.0,8106.4,5302.87,2601.11,2,7974.37,0.0,0.0,0.0,3.07,36.85,0.0,36.85,92.12,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,251,0,1,880.0,7522.41,5302.87,2413.72,2,7423.51,1.8,0.0,1.8,3.08,8.55,0.0,8.55,85.48,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,252,0,1,880.0,8352.17,5302.87,2679.97,2,8244.69,0.0,0.0,0.0,3.08,9.49,0.0,9.49,94.91,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,253,0,1,880.0,7601.37,5302.87,2439.06,2,7503.28,0.0,0.0,0.0,3.08,8.64,0.0,8.64,86.38,0.0,880.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,38,0,1,1200.0,5600.09,4819.73,1317.73,2,5521.23,0.0,0.0,0.0,4.19,28.0,0.0,28.0,46.67,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,51,0,1,1200.0,7190.72,4819.73,1692.01,2,7090.65,0.0,0.0,0.0,4.19,35.95,0.0,35.95,59.92,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,54,0,1,1200.0,7391.03,4819.73,1739.15,2,7288.27,0.02,0.0,0.02,4.19,36.96,0.0,36.96,61.59,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,55,0,1,1200.0,7683.09,4819.73,1807.87,2,7576.46,0.0,0.0,0.0,4.19,38.42,0.0,38.42,64.03,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,59,0,1,1200.0,7195.72,4819.73,1693.19,2,7095.58,0.0,0.0,0.0,4.19,35.98,0.0,35.98,59.96,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,60,0,1,1200.0,7644.47,4819.73,1798.78,2,7538.35,0.0,0.0,0.0,4.19,38.22,0.0,38.22,63.7,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,66,0,1,1200.0,7909.62,4819.73,1861.17,2,7799.97,0.0,0.0,0.0,4.19,39.55,0.0,39.55,65.91,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,68,0,1,1200.0,7663.96,4819.73,1803.37,2,7557.58,0.0,0.0,0.0,4.19,38.32,0.0,38.32,63.87,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,7,0,1,1200.0,8064.92,4819.73,1897.72,2,7744.96,0.0,0.0,0.0,4.08,248.67,0.0,248.67,67.21,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,72,0,1,1200.0,8036.24,4819.73,1890.97,2,7924.9,0.0,0.0,0.0,4.19,40.18,0.0,40.18,66.97,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,75,0,1,1200.0,5140.35,4819.73,1209.55,2,5067.62,0.0,0.0,0.0,4.19,25.7,0.0,25.7,42.84,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,8,0,1,1200.0,7499.52,4819.73,1764.68,2,7395.33,0.0,0.0,0.0,4.19,37.5,0.0,37.5,62.5,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,83,0,1,1200.0,7994.35,4819.73,1881.11,2,7883.57,0.0,0.0,0.0,4.19,39.97,0.0,39.97,66.62,0.0,1200.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,91,0,1,1000.0,7911.06,5288.27,2233.82,2,7812.63,0.0,0.0,0.0,3.5,15.82,0.0,15.82,79.11,0.0,1000.0,0.0,0.0
bf_qcv_045,new_coils_value,default,,,,period_5,5,256,1,1,467.0,19.31,5288.27,11.68,1,17.66,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,467.0,0.0,1.65
bf_sae1006_045,new_coils_value,default,,,,period_1,1,102,0,1,810.0,8652.32,5173.98,3015.43,1,8334.44,0.0,0.0,0.0,2.76,208.3,0.0,208.3,106.82,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,111,0,1,810.0,8429.71,5173.98,2937.85,1,8114.3,5.64,0.0,5.64,2.76,202.94,0.0,202.94,104.07,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,117,0,1,810.0,8397.97,5173.98,2926.79,1,8089.35,0.0,0.0,0.0,2.76,202.17,0.0,202.17,103.68,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,121,0,1,810.0,8058.98,5173.98,2808.65,1,7762.71,0.0,0.0,0.0,2.76,194.01,0.0,194.01,99.49,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,123,0,1,810.0,7976.6,5173.98,2779.94,1,7683.33,0.0,0.0,0.0,2.76,192.03,0.0,192.03,98.48,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,137,0,1,810.0,8004.9,5173.98,2789.8,1,7710.6,0.0,0.0,0.0,2.76,192.71,0.0,192.71,98.83,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,140,0,1,810.0,8199.01,5173.98,2857.45,1,7897.64,0.0,0.0,0.0,2.76,197.38,0.0,197.38,101.22,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,142,0,1,810.0,7935.07,5173.98,2765.46,1,7643.31,0.0,0.0,0.0,2.76,191.03,0.0,191.03,97.96,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,144,0,1,810.0,8560.72,5173.98,2983.51,1,8246.18,0.0,0.0,0.0,2.76,206.09,0.0,206.09,105.69,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,145,0,1,810.0,8343.94,5173.98,2907.96,1,8037.29,0.0,0.0,0.0,2.76,200.87,0.0,200.87,103.01,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,147,0,1,810.0,7787.62,5173.98,2714.08,1,7501.23,0.0,0.0,0.0,2.76,187.48,0.0,187.48,96.14,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,149,0,1,810.0,8069.45,5173.98,2812.3,1,7772.8,0.0,0.0,0.0,2.76,194.26,0.0,194.26,99.62,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,151,0,1,810.0,7584.96,5173.98,2643.45,1,7582.09,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,158,0,1,810.0,8164.37,5173.98,2845.38,1,7864.26,0.0,0.0,0.0,2.76,196.55,0.0,196.55,100.79,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,160,0,1,810.0,8253.99,5173.98,2876.61,1,7950.62,0.0,0.0,0.0,2.76,198.71,0.0,198.71,101.9,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,184,0,1,810.0,8492.56,5173.98,2959.76,1,8180.5,0.0,0.0,0.0,2.76,204.45,0.0,204.45,104.85,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,197,0,1,810.0,8068.21,5173.98,2811.87,1,7771.6,0.0,0.0,0.0,2.76,194.23,0.0,194.23,99.61,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,198,0,1,810.0,8265.6,5173.98,2880.66,1,7961.8,0.0,0.0,0.0,2.76,198.99,0.0,198.99,102.04,0.0,810.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,211,0,1,1250.0,9821.87,5102.73,2218.13,2,9669.65,14.28,0.0,14.28,4.37,55.0,0.0,55.0,78.57,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,214,0,1,1250.0,9647.75,5102.73,2178.81,2,9302.13,9.46,0.0,9.46,4.28,254.7,0.0,254.7,77.18,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,217,0,1,1250.0,9684.03,5102.73,2187.0,2,9547.96,0.0,0.0,0.0,4.37,54.23,0.0,54.23,77.47,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,224,0,1,1250.0,10008.67,5102.73,2260.31,2,9868.18,0.0,0.0,0.0,4.37,56.05,0.0,56.05,80.07,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,24,0,1,1100.0,7263.44,4947.45,1864.03,2,5366.7,1219.69,1219.69,0.0,3.54,607.49,0.0,607.49,66.03,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,26,0,1,1100.0,8511.86,4947.45,2184.41,2,8260.46,0.0,0.0,0.0,3.78,170.24,0.0,170.24,77.38,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,266,0,1,1250.0,9615.49,5102.73,2171.52,2,9480.35,0.0,0.0,0.0,4.37,53.85,0.0,53.85,76.92,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,275,0,1,1250.0,9385.4,5102.73,2119.56,2,9177.8,0.54,0.0,0.54,4.33,127.64,0.0,127.64,75.08,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,277,0,1,1250.0,8687.72,5102.73,1962.0,2,8495.73,0.0,0.0,0.0,4.33,118.15,0.0,118.15,69.5,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,284,0,1,1250.0,10148.17,5102.73,2291.82,2,10005.79,0.0,0.0,0.0,4.37,56.83,0.0,56.83,81.19,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,287,0,1,1250.0,9413.5,5102.73,2125.9,2,9281.11,0.0,0.0,0.0,4.37,52.72,0.0,52.72,75.31,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,294,0,1,1250.0,9812.88,5102.73,2216.1,2,9663.14,11.92,0.0,11.92,4.37,54.95,0.0,54.95,78.5,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,295,0,1,1250.0,8678.75,5102.73,1959.97,2,8556.35,0.0,0.0,0.0,4.37,48.6,0.0,48.6,69.43,0.0,1250.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,31,0,1,1100.0,7451.48,4947.45,1912.28,2,7159.84,0.0,0.0,0.0,3.75,220.16,0.0,220.16,67.74,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,38,0,1,1100.0,8953.94,4947.45,2297.86,2,8600.85,3.39,0.0,3.39,3.75,264.55,0.0,264.55,81.4,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,47,0,1,1100.0,9577.17,4947.45,2457.8,2,9203.4,0.0,0.0,0.0,3.75,282.96,0.0,282.96,87.07,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,50,0,1,1100.0,8837.22,4947.45,2267.91,2,8723.97,4.96,0.0,4.96,3.85,24.1,0.0,24.1,80.34,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,55,0,1,1100.0,7209.37,4947.45,1850.15,2,7100.67,0.0,0.0,0.0,3.84,39.32,0.0,39.32,65.54,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,57,0,1,1100.0,7383.69,4947.45,1894.89,2,6268.76,1003.69,995.2,8.49,3.84,40.27,0.0,40.27,67.12,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,58,0,1,1100.0,8692.29,4947.45,2230.71,2,8585.71,0.0,0.0,0.0,3.85,23.71,0.0,23.71,79.02,0.0,1100.0,0.0,0.0
bf_sae1006_045,new_coils_value,default,,,,period_1,1,6,0,1,1100.0,9176.13,4947.45,2354.88,2,8812.95,4.91,0.0,4.91,3.75,271.11,0.0,271.11,83.42,0.0,1100.0,0.0,0.0
